Position;Start date;End date;Max. Hourly rate;Hours/week;Location;Deadline;Company;Submitter;Status;Candidate/Motivation;URL;Description
Testanalist - CJIB;02/06/2024;01/06/2025;;36 uren per week;Leeuwarden;13/05/2024;Yellow Friday;<src.db.db.ContactModel object at 0x000001CA9FAFCBF0>;Open;[];https://striive.com/nl/opdrachten/yellow-friday/testanalist---cjib/d06bc0f9-0ac1-4b75-a5cf-fd14c6a59f55;<src.db.db.AssignmentModel object at 0x000001CA9FAFDFD0>
